name_1,name_2,is_duplicate
dip plc,ragnakor impacto aduanal cv,0
shiva marketing services,sound land services.w.l,0
exxonmobil asia pacific r d .,exxonmobil quimica ltda,1
shanghai bothidea trade .,s.s.trade,0
syed,ptc .,0
polyglass,polyglass s.p.a .,1
daewoo america corp .,posco daewoo america corp . toronto b,1
bostik nederland b.v .,bostik,1
basf corp .,basf corporation,1
eet,kiefer usa,0
henkel anand india private .,gap .,0
basf,basf finlay pvt . .,1
united rubber pty .,centrotrade rubber usa .,0
mona plastics pvt . .,lianhuitai plastics shenzhen .,0
islam sons,allmand bros .,0
guangdong li tu .,supreme .,0
basf .,basf chile s,1
bridgestone huizhou tire .,thai bridgestone .,1
fns .,fns . nj 5200 westside avenue,0
m2,mochi marketing,0
shanghai honghui optics communication material .,eih .,0
kraton polymers nederland bv,kraton polymers,1
integrity foam solutions,tpe solution .,0
bridgestone hosepower,thai bridgestone .,1
bridgestone group,bridgestone neumaticos,1
bridgestone neumaticos,bridgestone mexico s.a . c.v .,1
halliburton technology india pvt . .,ecu nv,0
ram,shanghai yu tai industrial .,0
ambassador sports,reydon sports plc,0
soprema alpiarca,soprema s.a.s .,1
s.r .,chevron phillips chemical lp,0
arc products .,productos electricos diversificados cv,0
lucky imp .,yol pac imp . ypisa,0
grainger cv,r.i.intl,0
richemont commercial .,acomon srl,0
acs cv,r.k . bakewell mars pvt . .,0
eurovia czechy,eurovia vinci,1
a.l .,bishop sport leisure,0
arlanxeo,arlanxeo singapore pte . lt,1
perel oy,"ooo""perel rasha",1
soprema blonie,soprema drummondville,1
hansa flex usa,flex sol,1
specialty polyfilms india pvt . .,philips india .,0
contitech usa .,contitech india private .,1
arlanxeo,arlanxeo group,1
bharat bijlee .,bharat electronics .,1
g b .,nanhai light industrial products imp . exp . . guangdong,0
auriquimica ltda,auriquimica ltda cnpj,1
michelin na asrc,michelin india technology center,1
ofa solutions,balaji design solution,0
bituver,saint - gobain isover austria gmbh,1
inko enterprises private .,solano enterprises,0
cempaka importacao exportacao comercial ltda epp,rtp,0
shanghai michelin tire .,michelin group,1
arlanxeo group,arlanxeo singapore pte . . tearlanxeo canada . 1265 vidal,1
m2,ternium colombia,0
pirelli neumaticos cv boulev,pirelli neumaticos cv .,1
soprema alpiarca,soprema gmbh,1
akro chem corp .,amit rubber chem.trading co.pvt . .,0
contitech transportbandsysteme gmb h,contitech australia pty .,1
trancy logistics america corp .,lg chem america,0
soprema salgareda,soprema s.a.s .,1
michelin americas research,michelin aircraft tire,1
trans american 2775 broadway,trans america express 14271 fern,0
net sports group,aero sports protection .,0
ssipl lifestyle pvt . .,dip plc,0
basf,basf . yeosu,1
vinko auto .,utc,0
hyundae polytech mexico s rl cv,al tec,0
ravago shah polymers pvt . .,ravago . hk,1
customs broker john s.connor,d.s,0
kleiberit,soudal,0
michelin india tamilnadu tyres private .,michelin siam .,1
denka company,denka kabushiki - gaisha,1
sterling abrasives .,ing bank nv,0
pradip polyfils pvt . .,bdp .,0
basf pakistan .,basf corporation,1
gaucho industria comercio importacao e exportacao d,dana industrias ltda,0
k flex usa,nichirin flex u . s . . .,1
sam,pt . kenda rubber indonesia,0
brenntag chile comercial e ind,brenntag mexico s.a . c.v .,1
bridgestone tire,bridgestone hosepower,1
dongguan city po imp . exp . .,abn imp . exp . pvt . .,0
foods ingredients,adk,0
bridgestone tire,bridgestone huizhou)synthetic rubber .,1
basf corporation,basf costa rica sociedad anonima,1
xiamen unibest imp . exp . .,gti pvt . .,0
dsa,ciel potencia fluida y mecanica s s,0
trinseo,trinseo europe gmb h tax d be0806160466,1
qingdao ctr logistics .. .,a&t logistics .,0
tianjin yazaki automotive,tata automobile corp . pty .,0
rti tex .,beijing xinhua airport catering .,0
promotora itramex cv,a.l .,0
huizhou shun li industrial .,norcola industrias ltda,0
opetra industria e comercio travesseiros ltda,industrial services cv,0
sika colombia s.a .,sika cambodia . warehouse,1
t.v.l . global logistics corp .,union logistics .,0
s,sasol chemicals usa,0
sika singapore pte . .,sika corporation,1
wright asphalt products company,wright asphalt products,1
bridgestone stargard sp zoo,bridgestone group,1
nanak furnishers p .,r.i.intl,0
reliance commcl dealers,reliance chemical products .,1
performance fiber mexico operations,c.j.intl,0
katepal oy,wrgrace canada .,0
bulmarket dm,bulmarket dm .,1
arlanxeo singapore pte .,arlanxeo singapore pte . . tearlanxeo canada . 1265 vidal,1
bridgestone hosepower,bridgestone brasil industria comercio ltda,1
sumitomo rubber industriesusa,sumitomo rubber changshu .,1
itc .,stericycle .,0
tuermerleim,turmerleim gmbh,1
pirelli tyre russia,pirelli tair russiia,1
marathon,marathon oil corporation nyse mro,1
basf turk kimya san . ve tic.sti,basf corporation,1
bridgestone ncr,bridgestone mexico s.a . c.v .,1
hira middle east,hira l.l.c .,1
madison sport p/ .,prosports,0
bridgestone canada .,bridgestone huizhou tire .,1
trp .,zhangjiagang free trade zone zhongrong logistics .,0
attrius logistics ltda,shanghai l&c intermational logistics .,0
kraton polymers brasil,kraton polymers japan .,1
thuan loi rubber .,thuan loi rubber,1
sumitomo rubber north america .,sumitomo rubber usa 10 sheridan,1
qingdao hymd trade .,indaco sp,0
bitbau dorr,iko slovakia s.r.o .,0
michelin india tamilnadu tyres private .,michelin north america .,1
kraton,pdl endustriyel,0
michelin india tamilnadu tyres private .,michelin india private .,1
sika india private .,sika s a.,1
phase 4 .,j.kaulhausen sohn,0
qingdao hanrui .,dsa,0
bridgestone india automotive products private .,bridgestone group,1
sumitomo rubber brasil ltda,sumitomo rubber usa,1
ecu nv,economic packaging dba mti global,0
  alfagomma,alfagomma industrial spa,1
exxonmobil chemical americas,exxonmobil quimica ltda,1
t.a . corporation pvt . .,qingdao fest logistics .,0
basf .,basf quimica colombiana s.a .,1
michelin tyre plc,michelin india tamilnadu tyres private .,1
safic alcan italia sp,safic alcan group,1
sika s a.,sika kimia sdn . bhd .,1
asia industrial textile .,pt sika indonesia,0
hung shoes . zhongshan city rui,hana,0
gayatree polymers india llp,devi polymers private .,0
tireco .,xiamen wei ti linfair information technology .,0
al wadaah services,nescamp services,0
pnp enterprises,termicoset s. r.l . c.v .,0
gtc oilfield services pvt . .,1 7044245522 tel ex 1 704424 56,0
indus rti,pooja rubber,0
ultraseal india pvt . .,ram,0
basf corp .,basf chile s,1
bridgestone india,bridgestone brasil industria comercio ltda,1
pirelli neumaticos s.a . c.v .,pirelli neumaticos argentina,1
zeon corporation,svizz corporation .,0
sika lanka pvt .,sika corporation,1
bridgestone costa rica sociedad anoni,pt bridgestone tire indonesia,1
zhong shan yue liang economy trade imp . exp . . .,mahema imp . exp .,0
epic enterprises .,cashbasisenterprises,0
synthos,synthos rubber,1
bridgestone india pvt . .,bridgestone firestone argentina saic,1
neva imp . exp . pvt . .,yunnan gold imp . exp . .,0
rising .,council scientific industrial research,0
elastika sociedad por acciones simplificada,aim,0
soprema polska sp z o o,soprema sas,1
p.l .,campollo s.a .,0
industrias lember ltda,industria quimica una ltda,0
ashland .,ashland,1
bridgestone ncr,bridgestone firestone venezolana c,1
dalpo poznan sp z o o spolka komandytowa,dynasol elastomeros s.a.u,0
platinum painting essentials pvt . .,m.b,0
agilent technologies mfg gmbh shipping department,ooo adzhilent teknolodzhiz,1
t.m . rubber pvt .,jin yong qingyuan rubber industrial .,0
soprema chilliwack,soprema,1
dongguan tongzeng rubber plastic .,alternative rubber plastics,0
ilpea .,herval industria moveis colchoes espumas ltda,0
arlanxeo corp .,arlanxeo,1
sociedade michelin participacoes ind e comercio ltda,sociedade michelin participacoes indust e comercio l,1
arlanxeo group,arlanxeo usa,1
toyo tire north,toyo tire north america,1
plastech autosafe private .,h.r .,0
kanam latex pvt . .,ranyal pvt .,0
tricab .,industrial vallera mexicali cv,0
suzhou qingfeng xingye plastic .,yili suzhou engineering plastics technology .,0
simex s.a.s .,coats mexico cv,0
quaker chemical india private .,pak petrochemical pvt . .,0
plastic . dongguan traffic,b,0
bitumtec totalerg,parker kawakami,0
promaflex industrial ltda,goodtire rubber industrial .,0
bridgestone firestone brasil,bridgestone ncr,1
basf corporation,basf quimica colombiana s.a .,1
stp .,ost trucking .,0
linx .,mountaineering instruments corp,0
shanghai focus .,n s h,0
soprema drummondville,soprema canada,1
sho,green worldwide shipping,0
basf,basf peruana s.a .,1
basf japan . 6 10 1 roppongi,basf .,1
mti,inversiones quintero candanoza limitada,0
supply solutions mexico cv,1 4103412224 tel ex 1 410341 23,0
ashron freight services .,freight links pte,0
bulmarket dm,nichireki    ,0
sanyhot adhesivos,total czech republic,0
pirelli neumaticos argentina,pirelli tire,1
kenda rubber .,kenda rubber china .,1
ho sports .,kalium chemical comercio importacao e exportacao ltda,0
dalmia polymers llp,matangi polymers products pvt . .,0
yili suzhou engineering plastics technology .,raco engineering .,0
akzo nobel functional chemicals,noma chemicals,0
indus rti,industrias veterinarias ch srl,0
evonik corporation c / o stockhausen,evonik corp .,1
jebro,turmerleim gmbh,0
brenntag colombia s.a .,brenntag mexico s.a . c.v .,1
fujian lianfu forestry .,fujian lifeng footwear industrial development .,0
basf bangladesh .,basf finlay pvt . .,1
tahoco,electro componentes mexico cv,0
freudenberg nok componentes brasil ltda,freudenberg nok mexico cv,1
pantos north america .,pranasleep north america .,0
bridgestone india automotive products private .,bridgestone mexico s.a . c.v .,1
nishiyama corp . america,a.l .,0
michelin na asrc,michelin tyre plc,1
fc daewoo textile,daewoo corp .,1
lg chem .,ti ya xixi textile rubber chemical lianyungang .,0
dow silicones corp .,dow brasil industria e comercio produtos quimicos lt,1
copefi - components automotive s.a .,joss elastomers chemicals b.v .,0
trp .,new friends enterprises,0
nri .,foshan nanhai city yue electronics .,0
global logistics .,exel logistics .,0
basf,basf japan . 6 10 1 roppongi,1
shanghai foreign trade enterprises pudong .,cixi ocean trade .,0
cj logistics usa . corp .,conistics .,0
hexpol compounding uk .,hexpol compounding,1
bridgestone ncr,bridgestone brasil industria e comercio ltda,1
bridgestone canada .,bridgestone ncr,1
h.s .,ceat specialty tyres .,0
total oil india private limited,plastay kimya,0
sika corporation,sika colombia s.a .,1
arlanxeo singapore pte . . tearlanxeo canada . 1265 vidal,arlanxeo singapore pte .,1
topaz multi,rabia,0
yokohama mfg .,yokohama tire corp .,1
petro . canada,petro - canada denmark gmbh,1
basf japan .,bdp basf imp .,1
matrix distributor pvt . .,dsa,0
kraton polymers,kraton polymers .,1
g.p . pvt .,south cargo brasil transportes internacionais ltda,0
kraton polymers .,kraton polymers japan .,1
merit .,alex,0
m / sgreater cairo foundries s.a.e,ace ag,0
goldenplast,ter hell gmbh,0
bridgestone brasil industria e comenrcio ltda,bridgestone canada .,1
bridgestone tire,bridgestone neumaticos,1
eet,k.g . enterprises,0
soprema nv,soprema sas,1
sabo industria e comercio autopecas ltda,usa .,0
atlanta .,khaass corporation,0
bridgestone costa rica s.a .,bridgestone mexico s.a . c.v .,1
osaka rubber pvt . .,alaska rubbers pvt . .,0
yokohama americas,yokohama tyre,1
fanco,jwer,0
bridgestone india pvt . .,bridgestone brasil industria e comercio ltda,1
giti tire mfg .,giti tire hualin .,1
michelin research development center shanghai .,michelin group,1
galaxy medicare,green ray medical equipment shenzhen .,0
yokohama tire mfg . virgini,yokohama tire corporation,1
contitech chile,contitech india private .,1
taiwan synthetic rubber corp .,tsrc,1
madesal,bns performance material corp,0
exxonmobil petroleum chemical,exxonmobil chemical,1
samsung india electronics pvt . .,welspun india .,0
basf chile s.a .,basf corporation,1
nichirin flex u . s . . .,hansa flex usa,1
bridgestone costa rica sociedad anoni,bridgestone tire,1
toyota tsusho shanghai .,psa corporation,0
burlington corporate,morgan .,0
bridgestone firestone mexico cv,bridgestone neumaticos monterreysa cv,1
wice logistics usa .,hb logistica s. r.l . c.v .,0
metal engineering treatment pvt . .,bhajuratna engineering sales .,0
eih .,synthetic packers pvt . .,0
sk industry pvt . .,rbn,0
d. sadi,amk 10,0
bridgestone huizhou)synthetic rubber .,bridgestone hosepower,1
kraton polymers .,kraton polymers shanghai .,1
bridgestone costa rica s.a .,bridgestone china research development .,1
unit .,built medical,0
iko,aiko,1
esha,oldcastle building products .,0
tecnocal componentes para,maria,0
"ooo""kamimp","ooo""kamimp",1
csm sport entertainment,bht sport .,0
shenzhen xingliang plastic hardware . .,xingji plastic shenzhen .,0
arlanxeo singapore pte . . tearlanxeo canada . 1265 vidal,arlanxeo usa,1
mol logistics usa .,fidelity logistics,0
global distribution .,grasim .,0
sika lanka pvt .,sika india private .,1
lianda corporation,panasonic industrial devices mexicana s.a . c.v .,0
arlanxeo canada .,arlanxeo singapore pte . .,1
shanghai foreign trade enterprises pudong .,azan trade,0
soprema s.a .,soprema grobbendonk,1
owens corning,owens corning,1
rogers corporation,petroleos del peru petroperu,0
alvic sport,zhejiang jinnaisi sports goods .,0
bmi group icopal *,multibase .,0
basf finlay pvt . .,basf chile s.a .,1
bridgestone hosepower,pt bridgestone tire indonesia,1
soudal nv,ooo soudal,1
stp .,shun according pet supplies shenzhen .,0
h.m.royal california,m.b,0
jx nippon oil gas exploration brasil ltda,nippon oil exploration u.s.a . limited,1
lord india pvt . .,goodyear india .,0
shenzhen leputai technology .,sherin,0
bridgestone firestone argentina saic,bridgestone ncr,1
dix mex cv,bridgestone firestone mexico cv,0
total bitumen gmbh,total czech republic,1
west coast industrial supplies,mona industry sarl,0
sumitomo warehouse usa . .,sumitomo rubber usa 10 sheridan,1
c. ramessur saree collection,carroll,0
ktn underwood arlanxeo usa,arlanxeo canada .,1
bridgestone group,stanton group,0
michelin research development center shanghai .,michelin americas research,1
sumitomo rubber usa,sumitomo rubber inds,1
bridgestone mexico s.a . c.v .,bridgestone golf shenzhen .,1
paragon polymer products,savita polymers .,0
basf costa rica sociedad anonima,basf . yeosu,1
agencia aduanera america,regupol america,0
bridgestone firestone brasil,pt bridgestone tire indonesia,1
tech chemical .,redamaterials equipment chemical,0
bridgestone huizhou tire .,bridgestone tianjin tire .,1
bridgestone costa rica s.a .,bridgestone neumaticos,1
mishlen,michelin polska simorep et cie simorep cie,1
importadora general del norte c.a .,corp . tadzai s.a . c.v .,0
gates fluid power technologies,gates fluid power technologies changzhou .,1
tasnim chemical complex .,idex chemical sdn bhd,0
golden high,merit,0
evonik india,evonik corp .,1
dow chemical private .,dow chemical thailand .,1
yokohama tire corporation,yokohama tire canada,1
basf mexicana s.a . c.v .,basf corporation,1
cargex sas,argents express,0
iko sales,iko slovakia s.r.o .,1
synthomer srl,synthomer . peachtree lenox bl bonded logistics 7320 statesville,1
nethchem colour works lanka pvt l,seth corporation,0
dupont teijin films,dupont mexico,1
warren plant bato bridgestone,bridgestone india,1
olympia pvt .,great eastern resins philippines .,0
honeywell aerospace mexico cv,p.e . mexico s. r.l . de.c.v .,0
dsa,midas treads india private .,0
oun corporation,anabond .,0
tri net logistics,new trafic logistica e transporte ltda,0
