name_1,name_2,is_duplicate
bridgestone brasil industria e comenrcio ltda,bridgestone group,1
bridgestone india automotive,bridgestone mexico s.a . c.v .,1
pt bridgestone tire indonesia,bridgestone china research development .,1
total czech republic,total polska sp . z o.o .,1
bridgestone group,bridgestone firestone venezolana c,1
dow chemical pacific .,dow chemical pacific,1
soprema polska sp . z o.o .,soprema s.r.l .,1
basf .,basf quimica colombiana s.a .,1
shanghai michelin tire .,michelin na asrc,1
iko sales,iko eu /all plants *,1
bridgestone tianjin tire .,bridgestone india pvt . .,1
multibase,multibase .,1
bridgestone brasil industria comercio ltda,bridgestone india pvt . .,1
michelin north america .,michelin north america canada .,1
ravago group,ravago . hk,1
dynasol elastomeros cv,dynasol,1
safic alcan italia sp,safic alcan group,1
soprema blonie,soprema polska sp z o o,1
soprema castellbisbal,soprema soprema sas,1
dow silicones corp . plant,dow silicones corp .,1
dow brasil industria comercio produtos quimicos lt,dow silicones corp .,1
hubei guochuang hi - tech material,hubei guochuang hi - tech material,1
soprema s.a.s .,soprema soprema sas,1
pirelli pneus ltda,pirelli neumaticos cv boulev,1
hevea bv,heveachem,1
celanese operations mexico s rl cv,celanese materials mexico,1
zeon chemicals l.p .,zeon corporation tse:4205,1
ooo khimmarket,ooo khimmarket,1
cengiz insaat sanayi ve ticaret a.s .,cengiz insaat sanayi ve ticaret s,1
soprema s.a .,soprema canada,1
sumitomo rubber changshu .,sumitomo rubber north america .,1
pirelli neumaticos,pirelli neumaticos s.a . c.v .,1
automotive performance materials,automotive performance material,1
basf chile s,basf auxiliary chemicals,1
swisspor vaparoid,swisspor polska sp . z o.o .,1
soprema s.a .,soprema sourges,1
adams resources exploration corporation 112 oil gas assets,adams resources exploration corporation oil gas assets crocket irion counties texas,1
duracell distributing .,duracell distributing inc.duracell,1
bridgestone americas tire,bridgestone neumaticos,1
ooo starkom,ooo starkom,1
bridgestone tire,bridgestone india automotive,1
bridgestone india pvt . .,bridgestone group,1
dupont mexico,dupont korea .,1
michelin na asrc,michelin india technology center,1
bridgestone mexico s.a . c.v .,bridgestone brasil industria e comenrcio ltda,1
total petrochemicals france,total rumunia,1
sika corporation,sika mexicana s.a . c.v .,1
bridgestone americas tire,bridgestone hosepower,1
bridgestone huizhou tire .,bridgestone tianjin tire .,1
reliance .,ryohin keikaku reliance india private .,1
isolago s.a .,isolago - industria plasticos s.a .,1
bridgestone stargard sp zoo,bridgestone costa rica s.a .,1
bharat electronics .,bharat heavy electricals .,1
kraton polymers .,kraton polymers,1
basf finlay pvt . .,basf bangladesh .,1
basf chile s.a .,basf finlay pvt . .,1
wintersteiger ag,ooo vintershtaiger,1
kuraray america .,kuraray india private .,1
arlanxeo corp .,arlanxeo singapore pte .,1
basf cenrtal asia llp,basf central asia llp,1
reliance .,reliance lifestyle holding,1
posco daewoo america corp .,posco daewoo america corp .,1
michelin na asrc,sociedade michelin participacoes ind e comercio ltda,1
bridgestone canada .,bridgestone firestone mexico cv,1
pt bridgestone tire indonesia,bridgestone india pvt . .,1
soprema iberia,soprema grobbendonk,1
brenntag ecuador s.a .,brenntag peru s.a.c .,1
bridgestone firestone venezolana c,bridgestone stargard sp zoo,1
contitech fluid mexicana cv,contitech usa .,1
jx nippon oil gas exploration technical services corporation,nippon oil exploration sarawak limited,1
bridgestone tire,bridgestone mexico s.a . c.v .,1
bridgestone firestone venezolana,bridgestone stargard sp zoo,1
k flex india private .,k flex usa,1
peri gmbh,"ooo""peri",1
pirelli neumaticos s.a . cv,pirelli neumaticos,1
pirelli neumaticos,pirelli neumaticos argentina,1
arlanxeo singapore pte .,arlanxeo singapore pte . .,1
bridgestone brasil industria comercio ltda,bridgestone americas tire,1
bridgestone tire,bridgestone brasil industria comercio ltda,1
nitro flex x s.a.c .,flex sol,1
michelin na asrc,michelin north america canada .,1
basf . yeosu,basf corp .,1
pirelli neumaticos argentina,pirelli neumaticos,1
reliance brands,diesel fashion india reliance private .,1
bridgestone india automotive,bridgestone group,1
basf finlay pvt . .,basf india .,1
exxonmobil chemical baytown chemical plant,exxonmobil chemical asia pacific,1
copernit ag,copernit spa,1
soprema s.a .,soprema salgareda,1
soprema canada,soprema s.a.s .,1
sika . vietnam,sika s.a . chile,1
contitech mexicana cv,contitech chile s.a .,1
basf,basf new zealand .,1
danis yapi,danis yapi madencilik sanayi ve ticaret anonim sirketi,1
alibesa,andaluza ligante bituminosos y betunes s.a .,1
ceva freight management mexico,ceva freight management,1
quandt dachbahnen,w. quandt gmbh kg,1
yokohama tire canada,yokohama tire mfg . virgini,1
soprema iberia,soprema gmbh,1
basf colors effects usa,basf corp .,1
bridgestone ncr,bridgestone costa rica s.a .,1
gestion soprema canada .,soprema soprema sas,1
kraton polymers brasil,kraton polymers shanghai .,1
clopay,clopay building products,1
trinseo,trinseo europe gmb h trade register 20162359 tax d be0806160466,1
basf finlay pvt . .,basf .,1
sumitomo rubber north america .,sumitomo rubber changshu .,1
gestion soprema canada .,soprema s.r.l .,1
bal taban,bal taban granul ayakkabicilik sanayi ve ticaret limited sirketi,1
synthomer,synthomer c oterminal,1
rehau ag+co,ooo rekhau,1
softer / celanese,p.group so.f.ter . deutschland gmbh,1
bridgestone canada .,bridgestone neumaticos,1
technonikol,technonikol,1
brenntag mexico s.a . c.v .,brenntag ingredients .,1
auriquimica ltda filial,auriquimica ltda cnpj,1
basf .,basf india .,1
dupont korea .,dupont specialty products usa,1
sumitomo rubber changshu .,sumitomo rubber,1
basf new zealand .,basf,1
soprema s.a .,soprema grobbendonk,1
synthomer . peachtree lenox bl bonded logistics 7320 statesville,synthomer uk .,1
bridgestone brasil industria e comenrcio ltda,bridgestone tire,1
trinseo europe gmb h tax d be0806160466,trinseo europe gmb h vat d nl819885150 b01,1
binne,binne sohn gmbh kg,1
bridgestone hosepower,bridgestone ncr,1
dow chemical pacific,dow chemical thailand .,1
basf corp .,basf construction chemicals,1
jx nippon oil gas exploration myanmar limited,nippon oil exploration sarawak limited,1
michelin group,michelin tyre plc,1
savino del bene usa .,savino del bene poland sp . z o.o .,1
pt bridgestone tire indonesia,bridgestone brasil industria e comercio ltda,1
exxonmobil chemical baytown chemical plant,exxonmobil chemical,1
basf turk kimya san . ve tic.sti,basf turk kimya san ve tic.tld.sti,1
brenntag mexico s.a . c.v .,brenntag colombia s.a .,1
sumitomo rubber usa 10 sheridan,sumitomo rubber usa,1
probigalp,probigalp - ligantes betuminosos s.a .,1
exxonmobil asia pacific r d .,exxonmobil chemical asia pacific,1
evonik cyro,evonik cryo,1
kraton polymers brasil,kraton polymers nederland bv,1
plastay kimya,plastay kimya sanayi ve ticaret s,1
mondi,mondi scunthorpe limited,1
yokohama tire corp .,yokohama tire mfg . virgini,1
afton chemical mexicosa cv,afton chemical industria aditivos ltda,1
brenntag vietnam .,brenntag chile comercial e industrial ltda,1
soprema nv,soprema soprema sas,1
michelin siam .,shanghai michelin tire .,1
soudal nv,ooo soudal,1
michelin india private .,michelin india technology center,1
basf,basf quimica colombiana s.a .,1
pirelli neumaticos argentina,pirelli pneus ltda,1
contitech mexicana cv,contitech usa .,1
bridgestone costa rica sociedad anoni,bridgestone hosepower,1
sika,sika colombia s.a .,1
michelin siam .,michelin espana portugal,1
petro - canada resources usa .,petro . canada,1
ktn underwood arlanxeo usa,arlanxeo usa,1
bridgestone neumaticos,pt bridgestone tire indonesia,1
sumitomo rubber inds,sumitomo rubber(hunan .,1
zeon france,zeon europe gmbh,1
basf colors effects usa,basf .,1
soprema alpiarca,soprema iberia,1
michelin siam .,michelin india tamilnadu tyres private .,1
basf .,basf peruana s.a .,1
bridgestone group,shenyang bridgestone,1
bridgestone brasil industria comercio ltda,bridgestone costa rica s.a .,1
sika india private .,sika lanka pvt .,1
bridgestone(shenyang tire .,bridgestone americas tire,1
exxonmobil chemical americas po box 4549 houston,exxonmobil chemical,1
yokohama tire corporation,yokohama corp . north ameri,1
basf corp .,basf japan .,1
total bitumen *,total romania s.a .,1
thai bridgestone .,bridgestone india pvt . .,1
sika lanka pvt .,sika corporation,1
rtl - inductives oy,rtl - inductives oy,1
basf mexicana s.a . c.v .,basf corporation,1
bituver,saint - gobain isover austria gmbh,1
dow chemical pacific .,dow chemical,1
bridgestone brasil industria comercio ltda,bridgestone india,1
soprema grobbendonk,soprema s.a.s .,1
arlanxeo singapore pte .,arlanxeo usa,1
arlanxeo,arlanxeo singapore pte .,1
bridgestone tire,bridgestone golf shenzhen .,1
brenntag vietnam .,brenntag australia pty .,1
bridgestone india,bridgestone india automotive,1
dow chemical,dow quimica mexicana cv,1
bridgestone china research development .,bridgestone tire,1
sika china .,sika thailand,1
michelin siam .,michelin shenyang tyre .,1
synthomer c oterminal,synthomer .,1
bridgestone firestone mexico cv,bridgestone tire,1
marks spencer reliance india pvt . .,reliance retail .,1
bridgestone tianjin tire .,bridgestone firestone argentina saic,1
yokohama tire canada,yokohama tire corporation,1
sumitomo rubber usa,sumitomo industrias pesadas brasil ltda,1
bharat enterprises,bharat bijlee .,1
trinseo,trinseo europe gmb h tax d be0806160466,1
sika china .,sika corporation,1
sika pakistan pvt .,sika kimia sdn . bhd .,1
freudenberg nok componentes brasil ltda,freudenberg nok mexico cv,1
eurovia cs,eurovia polska s,1
bridgestone golf shenzhen .,thai bridgestone .,1
soprema canada,soprema soprema sas,1
pirelli neumaticos,pirelli neumaticos cv boulev,1
fenner dunlop americas,dunlop slazenger .,1
synthomer uk .,synthomer,1
bridgestone china research development .,bridgestone ncr,1
basf quimica colombiana s.a .,basf mexicana s.a . c.v .,1
bridgestone ncr,bridgestone hosepower,1
brenntag mexico s.a . c.v .,brenntag peru s.a.c .,1
basf corp .,basf turk kimya san . ve tic.sti,1
brenntag ingredients .,brenntag peru s.a.c .,1
general membrane,general membrane s.a .,1
bridgestone tire,bridgestone mexico s.a . c.v .,1
bridgestone india pvt . .,bridgestone firestone argentina saic,1
bridgestone ncr,bridgestone india,1
bridgestone tire,warren plant bato bridgestone,1
basf pakistan private .,basf pakistan .,1
soprema polska sp z o o,soprema iberia,1
bridgestone canada .,bridgestone brasil industria e comercio ltda,1
pt sika indonesia,sika corporation,1
dow chemical,dow chemical thailand .,1
versalis pacific shanghai,versalis pacific shanghai,1
teknik muhendislik yapi ve yalitim malzemeleri aluminyum ve plastik san . tic . a.s .,yalteks yalitim malzemeleri sanayi ve ticaret anonim sirketi,1
soprema blonie,soprema drummondville,1
ravago distribution,ravago . hk,1
univar chemicals shanghai . /univar china .,v.m . univar edison,1
zs elastomers .,zeon corporation tse:4205,1
sociedade michelin participacoes indust e comercio l,michelin north america .,1
thai bridgestone .,bridgestone india,1
jx nippon oil gas exploration myanmar limited,jx nippon oil gas exploration technical services corporation,1
reliance paul shark fashions pvt . .,reliance retail .,1
"jowat se""/cherez terminal a.c . ""pol - sad"",pol'sha","ooo""iovat",1
dowdupont,dupont,1
dow brasil sudeste industrial ltda,dow brasil industria e comercio produtos quimicos lt,1
total bitumen deutschland gmbh,total polska,1
soprema s.a .,soprema blonie,1
bridgestone costa rica s.a .,bridgestone canada .,1
ste gymap,gymap sas,1
soprema grobbendonk,soprema s.r.l .,1
soprema polska sp z o o,gestion soprema canada .,1
bridgestone tianjin tire .,thai bridgestone .,1
kraton polymers brasil,kraton polymers,1
crosspolimeri spa,crosspolimeri s.p.a .,1
bridgestone hosepower,bridgestone costa rica sociedad anoni,1
bridgestone firestone brasil,bridgestone neumaticos,1
basf corp .,basf china . shanghai,1
bridgestone(shenyang tire .,bridgestone neumaticos,1
sumitomo rubber,sumitomo rubber inds,1
posco daewoo america corp . toronto b,posco daewoo corporation,1
bridgestone firestone venezolana c,bridgestone firestone brasil,1
bridgestone mexico s.a . c.v .,bridgestone india,1
sika s a.,sika corporation,1
dupont teijin films,dupont mexico,1
p.group so.f.ter . deutschland gmbh,so.f.ter . s.r.l,1
basf corporation,basf china . shanghai,1
shanghai michelin tire .,shanghai michelin warrior tyre .,1
fenner usa,cdi energy products   divison fenner advanced sealing technologies,1
exxonmobil quimica ltda,exxonmobil japan godo kaisha,1
bridgestone tire,bridgestone neumaticos,1
trinseo europe gmb h trade register 20162359,trinseo europe gmb h trade register 20162359 tax d be0806160466,1
yokohama americas,yokohama tire corp .,1
exxonmobil quimica ltda,exxonmobil chemical americas,1
ashland .,ashland specialty ingredients gp,1
deboer schoten,boer green solutions nv,1
toyo tires zhangjiagang .,toyo tire north,1
reliance chemical products .,reliance retail .,1
arlanxeo singapore pte . .,arlanxeo singapore pte . . tearlanxeo canada . 1265 vidal,1
basf,basf peruana s.a .,1
ankara insaat,ankara insaat ticaret ve sanayi limited sirketi,1
bridgestone tire,pt bridgestone tire indonesia,1
bridgestone tire,bridgestone china research development .,1
michelin tyre plc,michelin india tamilnadu tyres private .,1
bridgestone brasil industria e comercio ltda,bridgestone canada .,1
pt bridgestone tire indonesia,bridgestone firestone venezolana,1
fenner usa,fenner dunlop charlotte .,1
yokohama tire corp .,yokohama corp . north ameri,1
pirelli neumaticos argentina,pirelli neumaticos,1
basf .,basf . yeosu,1
bridgestone tire,warren plant bato bridgestone,1
spc spain,spc europe limited,1
brenntag chile comercial e ind,brenntag colombia s.a .,1
total polska,total romania s.a .,1
daewoo corp .,posco daewoo america corp . toronto b,1
bit - mat products indiana .,klink group,1
amolplastic leetkooh,amol plastic leetkooh,1
basf corporation,bdp basf imp .,1
asia pharm pack,obshchestvo s ogranichennoi otvetstvennost'iu asia pharm pack,1
reliance clothing india private .,reliance bally india private .,1
arlanxeo corp .,arlanxeo usa,1
yokohama tire corporation,yokohama tire mfg . virgini,1
bridgestone golf shenzhen .,bridgestone tire,1
basf finlay pvt . .,basf chile s,1
pt bridgestone tire indonesia,bridgestone tire,1
dynasol,dynasol elastomeros cv,1
pirelli neumaticos s.a . c.v .,pirelli tire,1
api,a.p.i . applicazioni plastiche industriali spa,1
kawasaki heavy .,"ooo""kavasaki gaz turbin servis rus",1
arlanxeo usa,arlanxeo brasil,1
p.group so.f.ter . deutschland gmbh,so.f.ter .,1
sumitomo rubber,sumitomo rubber brasil ltda,1
basf peruana s.a .,basf corporation,1
pirelli neumaticos s.a.i.c .,pirelli tire,1
bridgestone hosepower,bridgestone brasil industria e comenrcio ltda,1
"ooo""favorit stail","ooo""favorit stail",1
bridgestone brasil industria comercio ltda,bridgestone group,1
kumho,kkpc,1
pirelli tire,pirelli neumaticos cv boulev,1
selena fm s.a .,ooo selena vostok,1
bridgestone tire,bridgestone neumaticos monterreysa cv,1
general membrane,general membrane s.p.a .,1
basf corp .,bdp basf imp .,1
contitech mexicana cv,contitech transportbandsysteme gmb h,1
soprema alpiarca,soprema s.a .,1
bridgestone tire,pt bridgestone tire indonesia,1
bridgestone americas tire,bridgestone brasil industria e comercio ltda,1
bridgestone india automotive products private .,bridgestone india,1
bridgestone group,bridgestone tire,1
michelin north america canada .,michelin tyre plc,1
sociedade michelin participacoes ind e comercio ltda,michelin tyre plc,1
bridgestone firestone argentina saic,pt bridgestone tire indonesia,1
